review_body,language,sentiment_label,product_category
很少女，味道清香，冬天喷上基本没有感觉。给侄女的生日礼物，她很喜欢。,zh,positive,beauty
プロポーションとか造形は、ハズブロML俺ちゃんの中では最高だか、脚が変なところで可動軸作ってるので、ポーズ撮影とか気になる。ブーツからとか、筋肉造形で無ければ気にならないが。あと武器が無いが、集めてる人はいくらでもあまり武器は有ると思うのでそれで。デップーだし、関係ない作品の武器でも違和感ない。次のヴィンテージ版も宜しくお願いします。,ja,positive,toy
Garmin DriveSmart 60 NA LMT GPS Navigator System with Lifetime Maps and Traffic is stuck on calculating 80% after update of maps. This happens repeatedly even after rebooting the device. For this price this GPS should not have these malfunctions.,en,negative,wireless
アクセサリーの時計や小物ケースの保護を目的に購入をしてみましたがある程度キズなどの防止に役立ちそうな気がします。残ったフィルムは台所周りなどで気になる部分に使ってみようと思います。耐久性に期待しています。,ja,positive,automotive
使い始めて1週間もたたずに接続がおかしくなりました。充電はできるのですが音がイヤホンからは流れず本体から流れました。残念です,ja,negative,wireless
Product great. Easy to install,en,positive,lawn_and_garden
Trotz mehrfacher Versuche mit verschiedenen Batterien geht dieser Wecker ungenau. Und dies ist fatal! Für Rückgabe ist es leider schon zu spät!,de,negative,furniture
给20个月的儿子看似乎还不太感兴趣，我只能每次卖力的表演穿裤子摔倒，他还能笑两声，看看里面的猫猫狗狗。书质量还行。,zh,positive,book
電波ソーラーでデザインも気に入り値段より高く見えます。 暗闇に光るライトが格好よい。,ja,positive,watch
"La plaque est trop fine, elle est arrivée tordue et aussi rayée. Nous l'avons renvoyée direct, je ne recommande pas.",fr,negative,home
Percés et peu sont en réalité gonflable! À déconseiller!,fr,negative,toy
"En español, rápido, de un día para otro. Cliente satisfecho",es,positive,video_games
Funktioniert super ist ein wenig groß und schwer aber dafür hat sie genug Power. Reicht für mindestens 3 Handy Ladungen,de,positive,pc
数ヶ月使ってみてのレビューです。 iPad用に購入したのですが、置きたい角度にして縦置きにすると後ろに倒れまくり。しょうがないのでギリギリ倒れない角度にして使っていましたが、数ヶ月でストッパーが折れてご臨終となりました。 この商品はタブレット用としては使いものにならないので、これ買うくらいならAmazonベーシック タブレットスタンドを買うことをお勧めします。,ja,negative,wireless
cet article correspond tout à fait à ce que nous souhaitions,fr,positive,home
Super qualité Prix imbattable J'ai fait une belle console moderne. Attention à la largeur des platines si vous faites une console étroite. (J'ai du légèrement les tronconner) Je recommande,fr,positive,home
Sie bekommen schnell einen Wackler,de,negative,electronics
"Grundsätzlich super ! Allerdings dachte ich das sie etwas mehr kaschiert. Da die Größe für die Hose von 42-46 geht und ich eine 42 trage könnte sie ruhig etwas enger sein. Rollt sich nicht auf, total bequem und angenehm auf der Haut. Für den Preis absolut super !",de,positive,apparel
タイトルでも書きましたが 3tという懐の深さとガッツリ揚げられる揚程が欲しくて購入しました もともとカースロープを使用して上げるつもりなので問題ありませんが、ダイハツのミラの純正車高でもサイドのジャッキポイントは少し上げておかないと入りません 早速使用してみて、普通に使えましたが、ジャッキを揚げる棒近くのピンの抜け止めがいつの間にか取れていました 見つけれたのでよかったですが、使用後は一度なにか取れていないか確認したほうがよさそうです。,ja,positive,automotive
皮带工艺太粗糙了、是不是真货哦、尺寸和标注的尺寸不符合。,zh,negative,apparel
"Ich hatte bereits eine powerbar ebenfalls mit 10000mAh und im Vergleich mit dieser ging die von Aukey super schnell leer. Naja und was soll ich sagen, sie hat bereits ihren Geist aufgegeben und läd nicht mehr auf! Sehr enttäuschend",de,negative,electronics
très satisfaite de ce produit. Très léger et très facile le massage du visage. J'en suis ravie.,fr,positive,personal_care_appliances
这本书是我在kindle商店里不经意点击购买的，既然有缘就试读一下。然后只能说完全不推荐。,zh,negative,digital_ebook_purchase
"Die schwarze Folie, die sehr gut verarbeitet scheint, tut genau was sie soll - sie dunkelt den raum komplett ab. Die Folie lässt sich recht gut, auch für Neulinge auf dem Gebiet, anbringen. Die wenigen Luftblasen, die wir noch haben, stören bei der schwarzen folie nicht und die Folie hält trotzdem sehr gut. Für größere Flächen tun sich Neulinge sicher zu zweit leichter! Einziges Manko - es gibt keinerlei Anleitung dem Produkt beiliegend, gottseidank hier auf der Produktseite. Sonst alles top!",de,positive,home
三联的e only系列周刊，名字起得好，内容可读性一般。记者们习惯提供大量信息，所以文章也就是大量平铺直叙的说明文，无文学性可言。可能起标题已用尽才华，所以大家看看标题就好了，其余内容可去维基百科查到。,zh,negative,digital_ebook_purchase
The cats are very intrigued and are trying to figure out exactly what this is... They are enjoying running from end to end and it is a good opportunity to lie in wait... Fun to watch.,en,positive,pet_products
"Comme d'autre modèle des verre trempé pour la mate 20 lite, le film ne prends pas bien le contour du téléphone, car l'écran du téléphone est légèrement incurvé sur les bordures alors que le film est plat. Ce qui fait que le filmé ne s'adhere pas sur les côté.. Des bulle d'air en présence permanent.",fr,negative,wireless
ja10 カブ の交換で使用。 グリップ式なんで簡単に交換できて重宝する,ja,positive,automotive
物流、包装一如既往滴非常好！荷兰原产地2017年制9000系列，手握着感觉很好，试了下胳膊上的汗毛，真的是太干净了！送给老公的礼物，他一定喜欢！！,zh,positive,kitchen
内容很丰富，包装也很好，很实用的一本书，录音也还可以,zh,positive,book
Ces intercalaires sont magnifique et vont très bien avec le bracelet de perles. Cela constitue un bel assortiment de couleur,fr,positive,jewelry
"Un jouet destiné à mon enfant. Après 30 minutes, le jouet commence à se décoller à deux endroits et colle dans les mains de ma fille... Une qualité très médiocre, une honte de commercialiser un objet de cette nature qui plus est destiné à des enfants. Ce jouet ne doit pas coûter plus de 2 euros et encore... Fuyez, n'achetez surtout pas...",fr,negative,toy
"ayant de bons fruits dans le jardin, ce confiturier est pratique car peu de surveillance",fr,positive,kitchen
以前一直是用商店进入游戏，这次更新就无法进入和更新了,zh,positive,other
お値段が安い…からしようがないのかな… 使いはじめて2日でリモコンが使えなくなった。amazonにてすぐに返品処理をしてもらえたから、まぁよかったです。,ja,negative,other
"Il semble y avoir des faux contacts, intermittence de l'alimentation arrivant au boitier. Les commandes du grip ne fonctionnent pas....",fr,negative,camera
Qualität ist leider dem Preis entsprechend. Von daher nicht zu empfehlen.,de,negative,electronics
Produit bas de gamme,fr,negative,automotive
用了一年多，两面全鼓起来了，质量好差！！！！！！,zh,negative,office_product
La montre est belle mais l'aiguille des secondes avance trop vite et je dois à chaque fois régler l'heure. Dommage.,fr,negative,watch
Tolle CD für Nostalgiker.,de,positive,other
"I bought these as I was under the impression, they had cushioning beyond a regular hiking boot sock. They do not. Other than that they are an ok sock. 2 Stars though because it seems like false advertising to me.",en,negative,sports
Beheizt nun mein Badezimmer. Manuelle Einstellungen sind spärlich über die Fernbedienung ist die Einstellung für mich etwas kompliziert. Die Heizleistung ist hervorragend.,de,positive,home_improvement
"軽い。そして安い。レヴュー通り付属のネジだけではポン酢けできませんでした。ホームセンターに行き、合いそうなネジとスペーサーを買いましょう。全フロントフォークが同じ構造ではないので一例ということで。 買ったもの １，1cmのスペーサー 2,m5x25のネジ（六角対応のネジの方が出先の事故対応によい） 耐久性はまだわからないが、今のところきしみや歪みもなく順調。最後に、まじ軽い",ja,positive,sports
